"1","1FQ6","JL","1312653888213","i^AAA1FQ6","\NOT ALLOWED THIS CITY\                                                         "
"2","8IC6","VN","7385510800240","WTDB*T7385510800240/PQ","UNABLE TO PROCESS-TKT NBR NOT FOUND-0874                                        "
